Date,Open,High,Low,Close,Volume,macd,signal,hist,buy_price,sell_price,macd_signal
2021-12-31,0.171316996216774,0.17529399693012238,0.16730700433254242,0.17049600183963776,644416694,0.0,0.0,0.0,,,0
2022-01-01,0.17050999402999878,0.17342300713062286,0.1703529953956604,0.17303499579429626,371336089,0.00020254082829185283,4.0508165658370565e-05,0.00016203266263348226,0.17303499579429626,,1
2022-01-02,0.17302699387073517,0.17598900198936462,0.17120100557804108,0.17440299689769745,391041933,0.00046804679798506665,0.00012601589212370978,0.00034203090586135685,,,0
2022-01-03,0.1744060069322586,0.1744060069322586,0.168271005153656,0.170087993144989,505900382,0.0003265136053863804,0.00016611543477624392,0.0001603981706101365,,,0
2022-01-04,0.1701509952545166,0.17233900725841522,0.16812799870967865,0.16880300641059875,541922892,0.00010939875937751586,0.0001547720996964983,-4.537334031898244e-05,,0.16880300641059875,-1
2022-01-05,0.16883499920368195,0.17074699699878693,0.15189799666404724,0.15941999852657318,994086848,-0.0008104542276386462,-3.8273165770530594e-05,-0.0007721810618681156,,,0
2022-01-06,0.15943600237369537,0.16170600056648254,0.15514199435710907,0.16021299362182617,715345645,-0.0014586419537121753,-0.0003223469233588596,-0.0011362950303533156,,,0
2022-01-07,0.16020500659942627,0.16029499471187592,0.15129899978637695,0.155022993683815,969384523,-0.002363875728981918,-0.0007306526844834712,-0.0016332230444984466,,,0
2022-01-08,0.1550309956073761,0.1577250063419342,0.1476690024137497,0.15195399522781372,584437036,-0.003290986105196375,-0.0012427193686260522,-0.002048266736570323,,,0
2022-01-09,0.15195900201797485,0.1537420004606247,0.14960700273513794,0.15106500685214996,408786249,-0.004050766970030539,-0.0018043288889069498,-0.0022464380811235895,,,0
2022-01-10,0.15107299387454987,0.1521349996328354,0.1398400068283081,0.1433590054512024,763684873,-0.005214598050303471,-0.0024863827211862545,-0.002728215329117216,,,0
2022-01-11,0.1433510035276413,0.1646209955215454,0.14264699816703796,0.1533990055322647,1628447666,-0.005266094211568706,-0.003042325019262745,-0.002223769192305961,,,0
2022-01-12,0.15345799922943115,0.16165199875831604,0.1520950049161911,0.16165199875831604,896008600,-0.004588069303227471,-0.0033514738760556904,-0.0012365954271717806,,,0
