Date,Open,High,Low,Close,Volume,macd,signal,hist,buy_price,sell_price,macd_signal
2021-12-31,431.56781005859375,436.74212646484375,421.2988586425781,430.6395568847656,5228424321,0.0,0.0,0.0,,,0
2022-01-01,430.698974609375,445.12042236328125,430.4936218261719,444.4561767578125,5200720289,1.1021805026932157,0.22043610053864315,0.8817444021545725,444.4561767578125,,1
2022-01-02,444.42242431640625,451.70733642578125,443.3173828125,447.8326416015625,5266233006,2.222499396866567,0.620848759804228,1.6016506370623391,,,0
2022-01-03,447.8177795410156,447.8177795410156,432.5278015136719,434.94384765625,5175856851,2.046748592996096,0.9060287264426017,1.140719866553494,,,0
2022-01-04,434.9792785644531,438.9859313964844,427.22998046875,427.5243225097656,5170910046,1.2938563720903744,0.9835942555721563,0.3102621165182181,,,0
2022-01-05,427.5313415527344,432.0910949707031,394.7982482910156,401.572509765625,5222363057,-1.3809913289734936,0.5106771386630263,-1.8916684676365199,,401.572509765625,-1
2022-01-06,401.5289306640625,401.9890441894531,389.133056640625,400.6392517089844,4606482593,-3.53537987046235,-0.29853426316204895,-3.236845607300301,,,0
2022-01-07,400.5964050292969,400.7229309082031,378.25787353515625,386.0583190917969,5495287581,-6.346153211513069,-1.5080580528322534,-4.838095158680816,,,0
2022-01-08,386.0547790527344,390.9888916015625,365.2764587402344,374.2579650878906,4940762099,-9.417344003684832,-3.0899152430027694,-6.3274287606820625,,,0
2022-01-09,374.2613525390625,380.7779541015625,369.9472961425781,377.10284423828125,4998528088,-11.489285529672145,-4.769789300336646,-6.719496229335499,,,0
2022-01-10,377.1104431152344,378.14141845703125,350.5097961425781,364.0692138671875,5091316579,-14.02138931291563,-6.620109302852443,-7.4012800100631875,,,0
2022-01-11,364.064697265625,374.38616943359375,362.8907775878906,369.83074951171875,4883845879,-15.385833714891135,-8.373254185260182,-7.012579529630953,,,0
2022-01-12,369.8577575683594,385.31512451171875,368.9432373046875,383.91363525390625,4878392863,-15.156084640539234,-9.729820276315992,-5.4262643642232415,,,0
2022-01-13,383.9088439941406,391.2665710449219,377.5850524902344,377.5850524902344,4820513787,-15.308207100293885,-10.84549764111157,-4.462709459182314,,,0
2022-01-14,377.60809326171875,392.7408447265625,377.00518798828125,386.1727600097656,4865794221,-14.567879571759534,-11.589974027241166,-2.977905544518368,,,0
2022-01-15,386.18988037109375,392.84881591796875,384.4070129394531,391.1540832519531,4761528715,-13.42446464465064,-11.956872150723061,-1.4675924939275795,,,0
2022-01-16,391.14361572265625,393.0111999511719,384.2950134277344,388.71160888671875,4738253300,-12.570482646625067,-12.079594249903462,-0.4908883967216049,,,0
2022-01-17,388.7239990234375,389.2840881347656,374.0353088378906,381.10382080078125,4688459028,-12.365044146233913,-12.136684229169553,-0.22835991706435976,,,0
2022-01-18,381.0854797363281,394.5392761230469,376.2998046875,382.0470275878906,4921110719,-11.987934305118415,-12.106934244359326,0.11899993924091135,382.0470275878906,,1
2022-01-19,382.05755615234375,384.1370849609375,367.4389343261719,370.5811767578125,4722885424,-12.470518008010004,-12.179650997089462,-0.29086701092054135,,370.5811767578125,-1
2022-01-20,370.5032043457031,383.70672607421875,358.033935546875,358.10833740234375,4652760962,-13.701480823440932,-12.484016962359757,-1.2174638610811748,,,0
2022-01-21,358.2214050292969,359.88275146484375,311.09954833984375,315.2086486816406,4998844753,-17.931965538909424,-13.57360667766969,-4.358358861239733,,,0
2022-01-22,315.29010009765625,318.03399658203125,271.4568786621094,291.4414978027344,5502585985,-22.938050038076312,-15.446495349751016,-7.491554688325296,,,0
2022-01-23,291.51531982421875,302.6041564941406,285.6424865722656,301.8079528808594,5029208794,-25.771840052125015,-17.511564290225817,-8.260275761899198,,,0
2022-01-24,301.8553771972656,302.081787109375,262.5016784667969,292.2291259765625,5138719653,-28.46247266458994,-19.70174596509864,-8.760726699491297,,,0
2022-01-25,292.208984375,294.0927429199219,285.4053955078125,292.23382568359375,4865661412,-30.245784590437836,-21.810553690166483,-8.435230900271353,,,0
2022-01-26,292.1972961425781,312.758056640625,286.219482421875,289.95135498046875,4789506698,-31.480362427856505,-23.74451543770449,-7.735846990152016,,,0
2022-01-27,289.8567199707031,293.70867919921875,279.4674072265625,289.5102844238281,4450566226,-32.12405881294086,-25.420424112751768,-6.703634700189092,,,0
2022-01-28,289.46710205078125,296.8013916015625,282.9716491699219,296.7961120605469,4402414050,-31.68108757880509,-26.672556805962433,-5.008530772842658,,,0
2022-01-29,296.79400634765625,301.1580505371094,292.78759765625,298.87139892578125,4549035847,-30.807442359633797,-27.499533916696706,-3.307908442937091,,,0
2022-01-30,298.9230651855469,301.1792297363281,288.5914306640625,290.500732421875,4393440670,-30.439625998946497,-28.087552333146665,-2.352073665799832,,,0
2022-01-31,290.509033203125,290.51416015625,279.07098388671875,285.5392761230469,4272814799,-30.200346150463247,-28.510111096609982,-1.6902350538532644,,,0
2022-02-01,285.5138854980469,290.81207275390625,283.4860534667969,288.1484375,4243564723,-29.46057446530807,-28.7002037703496,-0.7603706949584712,,,0
2022-02-02,288.1630554199219,296.18621826171875,278.2166442871094,278.5903625488281,4304273528,-29.30771573982065,-28.82170616424381,-0.48600957557684055,,,0
2022-02-03,278.5341796875,279.9759216308594,271.9233093261719,279.9759216308594,4185575167,-28.743434637925475,-28.806051858980144,0.06261722105466916,279.9759216308594,,1
2022-02-04,279.9513854980469,306.16510009765625,277.0716247558594,305.9831237792969,4426537277,-25.899124946389577,-28.22466647646203,2.325541530072453,,,0
2022-02-05,306.00537109375,327.2886047363281,303.47772216796875,320.8785400390625,4737535933,-22.18729212521754,-27.017191606213135,4.829899480995596,,,0
2022-02-06,320.8395080566406,327.67352294921875,315.5516357421875,325.0093688964844,4528068784,-18.69678955447398,-25.353111195865306,6.656321641391326,,,0
2022-02-07,325.00732421875,343.30523681640625,319.2076721191406,342.7969055175781,4714385327,-14.330047701018088,-23.148498496895865,8.818450795877776,,,0
2022-02-08,342.8682861328125,355.26422119140625,326.70709228515625,336.2540283203125,4364847778,-11.267444740958297,-20.77228774570835,9.504843004750054,,,0
2022-02-09,336.0909118652344,347.2877197265625,329.99285888671875,345.8336486816406,4141759132,-7.975379319028207,-18.212906060372323,10.237526741344116,,,0
2022-02-10,345.8537902832031,361.35870361328125,337.94122314453125,341.83203125,4400654964,-5.624455614694966,-15.695215971236852,10.070760356541886,,,0
2022-02-11,341.8083801269531,341.8083801269531,318.6541748046875,320.5527038574219,4306158732,-5.415963665526249,-13.639365510094732,8.223401844568484,,,0
2022-02-12,320.55828857421875,329.4959411621094,314.3369445800781,329.23687744140625,4371772668,-4.498140300754017,-11.81112046822659,7.312980167472574,,,0
2022-02-13,329.2290344238281,339.2978515625,325.9889831542969,334.8714904785156,4651844844,-3.278302262137288,-10.10455682700873,6.8262545648714426,,,0
2022-02-14,334.7078857421875,336.77294921875,319.7787170410156,331.33441162109375,4680229530,-2.5673892659540343,-8.597123314797791,6.029734048843757,,,0
2022-02-15,331.3029479980469,344.24432373046875,329.6686706542969,343.13092041015625,4570027807,-1.0401161118002733,-7.085721874198288,6.045605762398015,,,0
2022-02-16,343.1346130371094,343.2312927246094,330.2479248046875,335.3616027832031,4573029120,-0.4514560312168783,-5.758868705602007,5.307412674385128,,,0
2022-02-17,335.2455139160156,336.1327819824219,310.8101806640625,312.8161926269531,4504176872,-1.783604572782906,-4.9638158790381866,3.1802113062552806,,,0
2022-02-18,312.8958740234375,318.5943908691406,307.9739685058594,310.9779357910156,4360014643,-2.9536262880130835,-4.561777960833166,1.6081516728200826,,,0
2022-02-19,310.95916748046875,315.8446044921875,306.6270751953125,312.02392578125,4031413655,-3.7532096122571375,-4.40006429111796,0.6468546788608229,,,0
2022-02-20,312.025146484375,312.1766052246094,298.14007568359375,303.1356201171875,3986038360,-5.04593079263276,-4.52923759142092,-0.5166932012118393,,303.1356201171875,-1
2022-02-21,303.11456298828125,309.8935852050781,284.1423645019531,284.3456726074219,4150595974,-7.500156239089222,-5.123421320954581,-2.376734918134641,,,0
2022-02-22,284.2998046875,294.4523620605469,278.5992126464844,293.67535400390625,4210903986,-8.593262488996913,-5.817389554563047,-2.775872934433866,,,0
2022-02-23,293.67156982421875,304.37713623046875,288.7298278808594,289.308349609375,4235446247,-9.70012087023764,-6.593935817697966,-3.106185052539674,,,0
2022-02-24,289.24725341796875,308.0292663574219,261.3431091308594,300.8105163574219,4611840938,-9.539223156320134,-7.1829932854224,-2.3562298708977334,,,0
2022-02-25,300.8159484863281,311.1617126464844,291.6392517089844,308.45904541015625,4214133332,-8.69431552831685,-7.485257734001291,-1.2090577943155587,,,0
2022-02-26,308.45404052734375,322.1429443359375,308.366943359375,314.5308532714844,4208615883,-7.448909602586411,-7.477988107718316,0.029078505131904464,314.5308532714844,,1
2022-02-27,314.5098571777344,320.5884704589844,301.48712158203125,304.1036071777344,4162542039,-7.220079467654216,-7.426406379705496,0.2063269120512805,,,0
2022-02-28,304.10284423828125,337.12200927734375,301.50030517578125,337.12200927734375,4333237969,-4.324569884275206,-6.806039080619438,2.481469196344232,,,0
