Date,Open,High,Low,Close,Volume,macd,signal,hist,buy_price,sell_price,macd_signal
2022-01-02,0.27631500363349915,0.291716992855072,0.2759479880332947,0.2917029857635498,322943755,0.0,0.0,0.0,,,0
2022-01-03,0.29173099994659424,0.2956399917602539,0.2865409851074219,0.2901810109615326,441514235,-0.00012141109531765837,-2.4282219063531674e-05,-9.71288762541267e-05,,0.2901810109615326,-1
2022-01-04,0.2903139889240265,0.29078400135040283,0.2796289920806885,0.2796669900417328,355236108,-0.001053875461658027,-0.00023020086758243077,-0.0008236745940755963,,,0
2022-01-05,0.27969399094581604,0.2943210005760193,0.2582229971885681,0.2672800123691559,513227148,-0.002760563705900554,-0.0007362734352460554,-0.0020242902706544986,,,0
2022-01-06,0.2672939896583557,0.2717899978160858,0.25959399342536926,0.26808398962020874,454884986,-0.00400211826234953,-0.0013894424006667505,-0.0026126758616827794,,,0
2022-01-07,0.2680329978466034,0.26811400055885315,0.2526090145111084,0.2569580078125,474854447,-0.005816780714172687,-0.002274910063367938,-0.003541870650804749,,,0
2022-01-08,0.25697898864746094,0.264055997133255,0.24855799973011017,0.2560740113258362,482029101,-0.0072427549393044854,-0.0032684790385552475,-0.003974275900749238,,,0
2022-01-09,0.25608500838279724,0.26360300183296204,0.25459301471710205,0.2612740099430084,257543793,-0.007862617990225307,-0.004187306828889259,-0.0036753111613360475,,,0
2022-01-10,0.26126599311828613,0.2635430097579956,0.24093599617481232,0.2531079947948456,442391126,-0.008910083207293362,-0.00513186210457008,-0.003778221102723282,,,0
2022-01-11,0.25309398770332336,0.2627919912338257,0.24905399978160858,0.26273199915885925,365495933,-0.008861480585276693,-0.005877785800711403,-0.0029836947845652897,,,0
2022-01-12,0.26278001070022583,0.2905290126800537,0.26278001070022583,0.2826089859008789,597727271,-0.0071367875021648985,-0.006129586141002103,-0.001007201361162796,,,0
2022-01-13,0.28263598680496216,0.2894270122051239,0.2699649930000305,0.2699649930000305,470587060,-0.006712838936237087,-0.0062462367000491,-0.0004666022361879867,,,0
2022-01-14,0.2699289917945862,0.2781749963760376,0.26307299733161926,0.2663399875164032,609155084,-0.006593360138990534,-0.0063156613878373865,-0.00027769875115314733,,,0
2022-01-15,0.26632899045944214,0.2678999900817871,0.2581320106983185,0.25994300842285156,481735151,-0.006934913713978308,-0.0064395118530655715,-0.0004954018609127364,,,0
2022-01-16,0.259880006313324,0.2624019980430603,0.2559559941291809,0.2587670087814331,269067010,-0.007217294250233097,-0.006595068332499078,-0.0006222259177340195,,,0
2022-01-17,0.25880101323127747,0.2594510018825531,0.2508159875869751,0.25624799728393555,330982585,-0.007557230980714813,-0.006787500862142225,-0.0007697301185725881,,,0
2022-01-18,0.25626298785209656,0.2574029862880707,0.24977600574493408,0.25443100929260254,357600888,-0.007882385797572167,-0.0070064778492282135,-0.0008759079483439533,,,0
2022-01-19,0.2544269859790802,0.2555469870567322,0.24471700191497803,0.24651500582695007,308832798,-0.00867878502402164,-0.007340939284186899,-0.001337845739834741,,,0
2022-01-20,0.2464590072631836,0.2522749900817871,0.23159000277519226,0.23163700103759766,281044842,-0.010390690383791923,-0.007950889504107904,-0.002439800879684019,,,0
2022-01-21,0.2317190021276474,0.23369699716567993,0.20072300732135773,0.2029860019683838,697731808,-0.013899064134047318,-0.009140524430095788,-0.00475853970395153,,,0
2022-01-22,0.20305399596691132,0.20775599777698517,0.17209400236606598,0.19201800227165222,772768364,-0.017364336260236896,-0.01078528679612401,-0.006579049464112885,,,0
2022-01-23,0.1920969933271408,0.20059199631214142,0.188850998878479,0.20059199631214142,427113217,-0.019197443543790993,-0.012467718145657407,-0.006729725398133586,,,0
2022-01-24,0.20059199631214142,0.2007409930229187,0.1733579933643341,0.19765399396419525,551589772,-0.020649234981240272,-0.01410402151277398,-0.006545213468466291,,,0
2022-01-25,0.19765600562095642,0.1985190063714981,0.18861700594425201,0.1968120038509369,363440655,-0.02161852680045634,-0.015606922570310454,-0.006011604230145885,,,0
2022-01-26,0.1968040019273758,0.20695899426937103,0.19230599701404572,0.19713400304317474,405490280,-0.022105891944900535,-0.01690671644522847,-0.0051991754996720645,,,0
2022-01-27,0.19708099961280823,0.20015500485897064,0.1880200058221817,0.1938370019197464,294588163,-0.022498820373386436,-0.018025137230860064,-0.004473683142526372,,,0
2022-01-28,0.19380000233650208,0.19931599497795105,0.18984100222587585,0.1987220048904419,232930533,-0.02216058662170725,-0.0188522271090295,-0.0033083595126777512,,,0
2022-01-29,0.19870400428771973,0.20426499843597412,0.19798800349235535,0.2027290016412735,190032044,-0.02132339990597537,-0.019346461668418673,-0.0019769382375566975,,,0
2022-01-30,0.20284299552440643,0.20619399845600128,0.1933239996433258,0.19550999999046326,183344638,-0.02100035745518483,-0.019677240825771908,-0.0013231166294129237,,,0
2022-01-31,0.19550499320030212,0.20043599605560303,0.19056099653244019,0.19983400404453278,237552709,-0.020163006408740136,-0.019774393942365555,-0.0003886124663745813,,,0
2022-02-01,0.19982899725437164,0.20596499741077423,0.1994449943304062,0.20184500515460968,287577364,-0.019116762549795968,-0.019642867663851638,0.0005261051140556701,0.20184500515460968,,1
2022-02-02,0.2018360048532486,0.20561100542545319,0.19210000336170197,0.19296200573444366,258768448,-0.018787816317191453,-0.019471857394519603,0.0006840410773281506,,,0
2022-02-03,0.19298499822616577,0.19470100104808807,0.18973200023174286,0.19426800310611725,220706092,-0.01821180661450808,-0.019219847238517298,0.0010080406240092175,,,0
2022-02-04,0.19422100484371185,0.20913299918174744,0.19372999668121338,0.2088879942893982,263077538,-0.016386707902747905,-0.01865321937136342,0.0022665114686155168,,,0
2022-02-05,0.20889100432395935,0.21600699424743652,0.2083519995212555,0.21339300274848938,239414729,-0.014410670255455615,-0.01780470954818186,0.003394039292726244,,,0
2022-02-06,0.2134079933166504,0.22407500445842743,0.2133059948682785,0.22368299961090088,249520319,-0.011877413998547554,-0.016619250438255,0.004741836439707447,,,0
2022-02-07,0.22370800375938416,0.24160900712013245,0.21981899440288544,0.2392909973859787,522659623,-0.008512231479043036,-0.01499784664641261,0.006485615167369573,,,0
2022-02-08,0.2393539994955063,0.2561579942703247,0.233473002910614,0.24280400574207306,692180158,-0.005498446998272233,-0.013097966716784534,0.007599519718512301,,,0
2022-02-09,0.24265800416469574,0.2434149980545044,0.2350900024175644,0.23878300189971924,378548242,-0.0033953233155965545,-0.01115743803654694,0.007762114720950385,,,0
2022-02-10,0.238769993185997,0.24247099459171295,0.22966399788856506,0.23242099583148956,387120530,-0.002216394152953355,-0.009369229259828223,0.007152835106874868,,,0
2022-02-11,0.23241999745368958,0.23241999745368958,0.21407799422740936,0.21555200219154358,327197014,-0.0026131483568844205,-0.008018013079239463,0.005404864722355043,,,0
2022-02-12,0.21555300056934357,0.22392000257968903,0.2126549929380417,0.2181989997625351,261514982,-0.0026830596978124344,-0.0069510224029540576,0.004267962705141623,,,0
2022-02-13,0.21817700564861298,0.22167199850082397,0.211435005068779,0.2116210013628006,228218610,-0.003231997974611628,-0.006207217517285572,0.0029752195426739443,,,0
2022-02-14,0.2115129977464676,0.21361100673675537,0.2062540054321289,0.2110459953546524,256265259,-0.0036711153605076263,-0.005699997085929984,0.0020288817254223573,,,0
2022-02-15,0.21104300022125244,0.22173699736595154,0.2098589986562729,0.22106799483299255,288500463,-0.0031738413841139734,-0.005194765945566782,0.002020924561452808,,,0
2022-02-16,0.22109299898147583,0.22124700248241425,0.21414799988269806,0.2192710041999817,284100730,-0.0028914198134005753,-0.00473409671913354,0.0018426769057329649,,,0
2022-02-17,0.21920399367809296,0.22586099803447723,0.20178699493408203,0.20243200659751892,358767623,-0.003980480558896771,-0.0045833734870861864,0.0006028929281894158,,,0
2022-02-18,0.20249499380588531,0.2085230052471161,0.1959560066461563,0.20110200345516205,302321719,-0.0048944687946855525,-0.00464559254860606,-0.00024887624607949216,,0.20110200345516205,-1
2022-02-19,0.20105299353599548,0.2101060003042221,0.19727100431919098,0.20423899590969086,342769286,-0.005304534609319123,-0.004777380960748673,-0.0005271536485704498,,,0
2022-02-20,0.20422999560832977,0.20538200438022614,0.1938910037279129,0.1949319988489151,308362363,-0.006307799219828131,-0.005083464612564564,-0.0012243346072635664,,,0
2022-02-21,0.19488100707530975,0.20061799883842468,0.1784520000219345,0.17881999909877777,427761247,-0.008307236724142991,-0.005728219034880249,-0.002579017689262742,,,0
2022-02-22,0.1787949949502945,0.18659600615501404,0.17422999441623688,0.1858759969472885,340863445,-0.009216206601726229,-0.006425816548249446,-0.002790390053476783,,,0
2022-02-23,0.18586799502372742,0.19342400133609772,0.18200300633907318,0.18200300633907318,269704720,-0.01013229100901547,-0.007167111440402651,-0.0029651795686128192,,,0
2022-02-24,0.1819790005683899,0.18513000011444092,0.1629589945077896,0.1825059950351715,613745631,-0.010694428799550265,-0.007872574912232174,-0.0028218538873180914,,,0
2022-02-25,0.18251599371433258,0.19069699943065643,0.17865300178527832,0.19069699943065643,308094245,-0.010359562856887272,-0.008369972501163194,-0.001989590355724078,,,0
